# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Mar 27 15:29:26 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and discoverymethod like '%transit%'
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_bmassestr not null
# CONSTRAINT:  and st_teffstr not null
# CONSTRAINT:  and st_radstr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
HD 191939 b,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,8.88032560,0.00000470,-0.00000470,0,0.080400,0.002500,-0.002300,0,3.410,0.075,-0.075,0,0.304,0.007,-0.007,0,10.00000,0.70000,-0.70000,0,0.03146,0.00220,-0.00220,0,Mass,0.031000,0.010000,-0.011000,0,100.00,7.00,-7.00,0,880,20,-20,0,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,[Fe/H],4.30,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.6089000,0.0733000,-0.0731000,8.9700000,0.0300000,-0.0300000,7.1800000,0.0210000,-0.0210000,8.7747600,0.0002380,-0.0002380,2022-11-14,2022-11,2022-11-14
HD 191939 c,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,28.57974300,0.00004500,-0.00004500,0,0.175200,0.005500,-0.005000,0,3.195,0.075,-0.075,0,0.285,0.007,-0.007,0,8.00000,1.00000,-1.00000,0,0.02517,0.00315,-0.00315,0,Mass,0.034000,0.034000,-0.013000,0,21.00,1.40,-1.40,0,600,13,-13,0,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,[Fe/H],4.30,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.6089000,0.0733000,-0.0731000,8.9700000,0.0300000,-0.0300000,7.1800000,0.0210000,-0.0210000,8.7747600,0.0002380,-0.0002380,2022-11-14,2022-11,2022-11-14
HD 191939 d,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,38.35303700,0.00006000,-0.00006000,0,0.213200,0.006500,-0.006100,0,2.995,0.070,-0.070,0,0.267,0.006,-0.006,0,2.80000,0.60000,-0.60000,0,0.00881,0.00189,-0.00189,0,Mass,0.031000,0.018000,-0.012000,0,14.30,1.00,-1.00,0,540,11,-11,0,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,[Fe/H],4.30,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.6089000,0.0733000,-0.0731000,8.9700000,0.0300000,-0.0300000,7.1800000,0.0210000,-0.0210000,8.7747600,0.0002380,-0.0002380,2022-11-14,2022-11,2022-11-14
HD 202772 A b,HD 202772 A,1,2,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...51W/abstract target=ref>Wang et al. 2019</a>,3.30895800,0.00008300,-0.00008300,0,0.052080,0.000640,-0.000680,0,17.318,0.583,-0.673,0,1.545,0.052,-0.060,0,323.23311,22.24810,-21.61244,0,1.01700,0.07000,-0.06800,0,Mass,0.038000,0.042000,-0.027000,0,3440.00,184.00,-191.00,0,2132,28,-30,0,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...51W/abstract target=ref>Wang et al. 2019</a>,,6272.00,77.00,-71.00,0,2.59,0.08,-0.09,0,1.72,0.06,-0.07,0,0.300,0.060,-0.060,0,[Fe/H],3.85,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h18m47.90s,319.6995877,-26d36m58.95s,-26.6163743,161.4980000,2.4590000,-2.3880000,8.3240000,0.0020000,-0.0020000,6.9590000,0.0240000,-0.0240000,8.2268800,0.0007350,-0.0007350,2019-01-28,2019-02,2019-01-31
HD 20329 b,HD 20329,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221102547M/abstract target=ref>Murgas et al. 2022</a>,0.92611800,0.00005000,-0.00004300,0,0.018000,0.000300,-0.000300,0,1.720,0.070,-0.070,0,0.153,0.006,-0.006,0,7.42000,1.09000,-1.09000,0,0.02335,0.00343,-0.00343,0,Mass,0.000000,,,0,3474.00,124.00,-124.00,0,2141,27,-27,0,0,<a refstr=MURGAS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221102547M/abstract target=ref>Murgas et al. 2022</a>,,5596.00,50.00,-50.00,0,1.13,0.02,-0.02,0,0.90,0.05,-0.05,0,-0.070,0.060,-0.060,0,[Fe/H],4.40,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h16m42.75s,49.1781240,+15d39m22.88s,15.6563542,63.6796000,0.2863000,-0.2838000,8.7600000,0.0120000,-0.0120000,7.1160000,0.0240000,-0.0240000,8.5908900,0.0002720,-0.0002720,2022-11-29,2022-11,2022-11-29
HD 207496 b,HD 207496,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A...4B/abstract target=ref>Barros et al. 2023</a>,6.44100800,0.00001100,-0.00001100,0,0.062900,0.001100,-0.001100,0,2.250,0.120,-0.100,0,0.201,0.011,-0.009,0,6.10000,1.60000,-1.60000,0,0.01919,0.00503,-0.00503,0,Mass,0.231000,0.042000,-0.049000,0,72.90,8.50,-7.50,0,743,26,-26,0,0,<a refstr=BARROS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...673A...4B/abstract target=ref>Barros et al. 2023</a>,K2.5 V,4819.00,94.00,-94.00,0,0.77,0.03,-0.03,0,0.80,0.04,-0.04,0,0.095,0.038,-0.038,0,[Fe/H],4.51,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h54m52.36s,328.7181708,-77d20m19.69s,-77.3388025,23.6060000,0.0179000,-0.0179000,8.2300000,0.0300000,-0.0300000,5.9670000,0.0260000,-0.0260000,7.9725500,0.0005140,-0.0005140,2023-05-26,2023-05,2023-05-26
HD 207897 b,HD 207897,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEIDARI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.176H/abstract target=ref>Heidari et al. 2022</a>,16.20215900,0.00008500,-0.00008300,0,0.116300,0.001700,-0.001500,0,2.501,0.082,-0.078,0,0.223,0.007,-0.007,0,14.40000,1.60000,-1.60000,0,0.04531,0.00503,-0.00503,0,Mass,0.047000,0.057000,-0.033000,0,26.50,1.40,-1.20,0,632,8,-7,0,0,<a refstr=HEIDARI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.176H/abstract target=ref>Heidari et al. 2022</a>,K0 V,5070.00,60.00,-57.00,0,0.78,0.02,-0.02,0,0.80,0.04,-0.03,0,-0.042,0.038,-0.041,0,[Fe/H],4.56,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h40m48.39s,325.2016451,+84d20m01.54s,84.3337613,28.2938000,0.0312000,-0.0312000,8.3700000,0.0300000,-0.0300000,6.3120000,0.0260000,-0.0260000,8.1303700,0.0003570,-0.0003570,2021-11-18,2022-02,2021-11-18
HD 213885 b,HD 213885,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,1.00803500,0.00002100,-0.00002000,0,0.020120,0.000150,-0.000120,0,1.745,0.051,-0.052,0,0.156,0.005,-0.005,0,8.83000,0.66000,-0.65000,0,0.02778,0.00208,-0.00205,0,Mass,0.000000,,,0,,,,,2128,13,-14,0,0,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,G,5978.00,50.00,-50.00,0,1.10,0.01,-0.01,0,1.07,0.02,-0.02,0,-0.040,0.030,-0.030,0,[Fe/H],4.38,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h35m56.09s,338.9837166,-59d51m53.38s,-59.8648290,48.0883000,0.0991000,-0.0987000,7.9500000,0.0300000,-0.0300000,6.4190000,0.0240000,-0.0240000,7.8017300,0.0002470,-0.0002470,2019-12-02,2020-01,2019-12-05
HD 21749 c,GJ 143,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,7.78993000,0.00051000,-0.00044000,0,0.069500,0.002100,-0.002300,0,0.892,0.064,-0.058,0,0.080,0.006,-0.005,0,3.70000,,,1,0.01164,,,1,Mass,,,,,,,,,701,25,-23,0,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,K4.5,4640.00,100.00,-100.00,0,0.69,0.03,-0.03,0,0.73,0.07,-0.07,0,0.003,0.060,-0.060,0,[Fe/H],4.61,0.05,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h27m00.05s,51.7501882,-63d30m00.60s,-63.5001660,16.3200000,0.0071000,-0.0071000,8.0800000,0.0300000,-0.0300000,5.3750000,0.0240000,-0.0240000,7.6790600,0.0002600,-0.0002600,2019-04-22,2019-04,2019-04-25
HD 221416 b,HD 221416,1,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HUBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..245H/abstract target=ref>Huber et al. 2019</a>,14.27670000,0.00370000,-0.00370000,0,0.122800,0.002500,-0.002600,0,9.170,0.340,-0.310,0,0.836,0.031,-0.028,0,60.50000,5.70000,-5.70000,0,0.19000,0.01800,-0.01800,0,Mass,0.115000,0.034000,-0.030000,0,,,,,,,,,0,<a refstr=HUBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..245H/abstract target=ref>Huber et al. 2019</a>,,5080.00,90.00,-90.00,0,2.94,0.06,-0.06,0,1.21,0.07,-0.07,0,-0.080,0.080,-0.080,0,[Fe/H],3.58,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h32m07.96s,353.0331863,-21d48m04.32s,-21.8012007,95.5483000,0.7364000,-0.7254000,8.1500000,0.0300000,-0.0300000,6.0430000,0.0230000,-0.0230000,7.9077600,0.0006380,-0.0006380,2019-04-16,2019-06,2019-04-18
HD 22946 d,HD 22946,1,1,3,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,47.42489000,0.00010000,-0.00011000,0,0.295800,0.004400,-0.004200,0,2.607,0.060,-0.060,0,0.233,0.005,-0.005,0,26.57000,,,1,0.08360,,,1,Mass,,,,,18.56,0.89,-0.87,0,546,6,-6,0,0,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,,6169.00,64.00,-64.00,0,1.12,0.01,-0.01,0,1.10,0.04,-0.04,0,-0.080,0.040,-0.040,0,[Fe/H],4.47,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h39m16.69s,54.8195380,-42d45m46.90s,-42.7630276,62.7792000,0.1161000,-0.1156000,8.2700010,0.0300000,-0.0300000,6.9810000,0.0290000,-0.0290000,8.1281000,0.0002980,-0.0002980,2023-07-10,2023-06,2023-07-10
HD 23472 b,HD 23472,1,1,5,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,17.66708700,0.00004200,-0.00004200,0,0.116200,0.001800,-0.001800,0,2.000,0.110,-0.100,0,0.178,0.010,-0.009,0,8.32000,0.78000,-0.79000,0,0.02618,0.00245,-0.00249,0,Mass,0.072000,0.039000,-0.040000,0,16.00,1.80,-1.60,0,543,18,-18,0,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.0341000,0.0401000,-0.0400000,9.7300000,0.0300000,-0.0300000,7.2070000,0.0230000,-0.0230000,9.3847600,0.0002270,-0.0002270,2022-10-03,2022-09,2022-10-03
HD 23472 c,HD 23472,1,1,5,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,29.79749000,0.00013000,-0.00014000,0,0.164600,0.002400,-0.002400,0,1.870,0.120,-0.110,0,0.167,0.011,-0.010,0,3.41000,0.88000,-0.81000,0,0.01073,0.00277,-0.00255,0,Mass,0.063000,0.054000,-0.043000,0,7.96,0.87,-0.78,0,467,19,-18,0,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.0341000,0.0401000,-0.0400000,9.7300000,0.0300000,-0.0300000,7.2070000,0.0230000,-0.0230000,9.3847600,0.0002270,-0.0002270,2022-10-03,2022-09,2022-10-03
HD 23472 d,HD 23472,1,1,5,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,3.97664000,0.00003000,-0.00004400,0,0.042980,0.000630,-0.000650,0,0.750,0.067,-0.057,0,0.067,0.006,-0.005,0,0.55000,0.21000,-0.20000,0,0.00173,0.00066,-0.00063,0,Mass,0.070000,0.050000,-0.047000,0,117.00,13.00,-11.00,0,909,35,-32,0,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.0341000,0.0401000,-0.0400000,9.7300000,0.0300000,-0.0300000,7.2070000,0.0230000,-0.0230000,9.3847600,0.0002270,-0.0002270,2022-10-03,2022-09,2022-10-03
HD 23472 e,HD 23472,1,1,5,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,7.90754000,0.00011000,-0.00011000,0,0.068000,0.001000,-0.001000,0,0.818,0.080,-0.065,0,0.073,0.007,-0.006,0,0.72000,0.28000,-0.27000,0,0.00227,0.00088,-0.00085,0,Mass,0.070000,0.052000,-0.047000,0,46.70,5.10,-4.60,0,723,28,-25,0,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.00,99.00,-99.00,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,-0.200,0.050,-0.050,0,[Fe/H],4.53,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,39.0341000,0.0401000,-0.0400000,9.7300000,0.0300000,-0.0300000,7.2070000,0.0230000,-0.0230000,9.3847600,0.0002270,-0.0002270,2022-10-03,2022-09,2022-10-03
